Profile,Loan_Type,Credit_Score,Repayment_History,Business_Age,Revenue_Turnover,Profitability,Financial_Documents,GST_Compliance,Property_Security,OD_Requirement,Digital_Transactions,Eway_Bill_Volume,Tax_Status,Corporate_Authorization,Annual_Credits,Monthly_Average_Balance,Account_Utilization,Account_Age,FD_Security,Renewal_History,Debt_Burden,Credit_Engine_Score,Business_Engine_Score,Loan_Engine_Score,Risk_Penalty,Final_Score,Loan_Status,Promoter_Contribution,Project_Report,Project_Profitability,Break_Even,Supplier_Verification,Projected_Cashflow,DSCR,Debt_Equity,Asset_Life,Asset_Coverage,Regulatory_Approval,Previous_Term_Loan_History,Collateral_Value,Plant_Machinery_Investment,MSME_Category,Address_Verification,Industry_Risk,Supplier_History,Entity_KYC,Promoter_Age,Business_Registration,Udyam_Registration,CGTMSE_Eligibility,ITR_Filing,GST_Turnover,Banking_Transactions,Current_Ratio,Raw_Material_Holding,Inventory_Cycle,Debtor_Collection,Creditor_Payment,Working_Capital_Gap,Customer_Concentration,Current_Account_Vintage,Cheque_Bounce_History,Collateral,Promoter_Experience,Commercial_CIBIL,Existing_WC_Loans
0,20,1,1,0,1,1,0,0,,,,,,,,,,,,,,33.33,16.67,11.67,-100,20.75,0,2.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8,40,3,3,3,3,3,3,3,3.0,1.0,1.0,2.0,2.0,2.0,3.0,2.0,3.0,2.0,2.0,3.0,2.0,100.0,100.0,83.33,0,94.17,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,30,3,3,1,3,2,0,0,,,,,,,,,,,,,,100.0,48.33,60.0,-50,70.5,1,,,,,,,,,,,,,,3.0,3.0,3.0,3.0,2.0,1.0,3.0,2.0,3.0,3.0,0.0,0.0,3.0,,,,,,,,,,,,,
1,40,1,1,0,3,3,1,1,2.0,0.0,3.0,0.0,0.0,1.0,3.0,3.0,3.0,1.0,0.0,1.0,3.0,33.33,60.0,73.33,-20,55.33,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,20,2,2,3,3,2,3,3,,,,,,,,,,,,,,66.67,91.67,75.0,0,77.09,1,3.0,3.0,2.0,3.0,2.0,2.0,2.0,1.0,3.0,3.0,3.0,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
3,20,2,3,2,0,0,1,0,,,,,,,,,,,,,,75.0,18.33,28.33,-70,41.66,0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
7,10,3,3,2,3,3,2,3,,,,,,,,,,,,,,100.0,88.33,81.67,0,90.08,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,3.0,3.0,1.0,2.0,2.0,1.0,2.0,3.0,2.0,2.0,3.0,3.0
5,20,2,2,3,3,2,3,2,,,,,,,,,,,,,,80.0,86.67,95.0,0,87.25,2,1.0,0.0,3.0,3.0,2.0,3.0,3.0,3.0,2.0,3.0,2.0,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
5,10,1,1,3,3,3,3,3,,,,,,,,,,,,,,25.0,100.0,58.33,-15,59.17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,3.0,3.0,1.0,3.0,1.0,3.0,1.0,1.0,2.0,0.0,1.0
1,40,1,0,2,1,1,1,1,1.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,25.0,40.0,15.0,-65,26.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,20,0,0,2,0,0,2,3,,,,,,,,,,,,,,13.33,38.33,18.33,-115,22.58,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,3.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
5,40,3,3,3,2,2,3,3,0.0,2.0,1.0,2.0,2.0,3.0,2.0,2.0,2.0,3.0,2.0,3.0,3.0,100.0,83.33,78.33,0,87.41,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,10,0,1,1,1,1,1,1,,,,,,,,,,,,,,8.33,33.33,26.67,-70,22.25,0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,1.0,2.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
2,10,3,3,3,1,1,3,2,,,,,,,,,,,,,,100.0,61.67,80.0,-10,81.5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,0.0,0.0,3.0,1.0,1.0,2.0,3.0,3.0,0.0,3.0,3.0,3.0
4,40,3,3,1,1,0,1,2,3.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,1.0,2.0,2.0,3.0,1.0,100.0,30.0,36.67,-40,56.83,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,10,2,2,3,3,3,3,3,,,,,,,,,,,,,,58.33,100.0,65.0,0,73.17,1,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,3.0,2.0,3.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,0.0
1,20,0,0,1,0,0,2,1,,,,,,,,,,,,,,0.0,21.67,25.0,-85,15.25,0,1.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8,40,3,2,3,3,3,3,3,3.0,3.0,3.0,2.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,91.67,100.0,100.0,0,97.08,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,10,3,3,3,3,3,3,3,,,,,,,,,,,,,,100.0,100.0,100.0,0,100.0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0
0,30,0,0,2,1,0,2,2,,,,,,,,,,,,,,0.0,41.67,31.67,-80,23.59,0,,,,,,,,,,,,,,0.0,1.0,3.0,0.0,2.0,0.0,0.0,2.0,2.0,3.0,1.0,0.0,0.0,,,,,,,,,,,,,
3,10,2,2,2,3,3,3,3,,,,,,,,,,,,,,58.33,93.33,60.0,0,69.41,1,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,0.0,3.0,1.0,1.0,3.0,1.0,2.0,2.0,2.0,1.0,0.0
7,40,3,3,3,2,3,2,2,2.0,2.0,2.0,3.0,3.0,1.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,86.67,81.67,88.33,0,85.75,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,30,0,0,0,0,0,0,0,,,,,,,,,,,,,,0.0,0.0,20.0,-170,7.0,0,,,,,,,,,,,,,,0.0,0.0,2.0,3.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,
4,40,1,2,1,2,2,1,1,1.0,0.0,3.0,0.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,28.33,50.0,10.0,-35,28.42,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,30,0,0,1,1,1,2,2,,,,,,,,,,,,,,13.33,43.33,50.0,-55,35.16,0,,,,,,,,,,,,,,0.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,,,,,,,,,,,,,
3,10,0,0,3,1,0,3,2,,,,,,,,,,,,,,0.0,53.33,31.67,-105,27.08,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,1.0,2.0,3.0,0.0,1.0,3.0,0.0,1.0,2.0,0.0,0.0
9,30,2,3,3,3,3,2,3,,,,,,,,,,,,,,75.0,95.0,81.67,0,83.33,2,,,,,,,,,,,,,,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,2.0,,,,,,,,,,,,,
8,20,2,1,2,2,2,2,2,,,,,,,,,,,,,,58.33,66.67,50.0,-15,57.92,0,3.0,3.0,3.0,2.0,3.0,1.0,0.0,0.0,3.0,2.0,3.0,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2,40,1,0,1,0,0,1,0,1.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,25.0,11.67,15.0,-95,17.5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,30,2,3,2,1,0,2,3,,,,,,,,,,,,,,75.0,46.67,80.0,-10,68.25,1,,,,,,,,,,,,,,2.0,3.0,2.0,3.0,2.0,3.0,0.0,2.0,2.0,1.0,3.0,3.0,2.0,,,,,,,,,,,,,
1,10,0,0,1,2,2,1,1,,,,,,,,,,,,,,5.0,50.0,28.33,-80,26.67,0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,1.0
6,30,2,2,3,2,2,3,3,,,,,,,,,,,,,,53.33,83.33,83.33,0,72.83,1,,,,,,,,,,,,,,3.0,1.0,3.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,,,,,,,,,,,,,
5,30,3,3,3,1,0,3,3,,,,,,,,,,,,,,100.0,58.33,68.33,-10,76.41,2,,,,,,,,,,,,,,2.0,2.0,2.0,0.0,2.0,1.0,3.0,3.0,3.0,3.0,2.0,1.0,3.0,,,,,,,,,,,,,
7,30,1,1,3,3,3,3,3,,,,,,,,,,,,,,20.0,100.0,76.67,-15,63.83,1,,,,,,,,,,,,,,3.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,3.0,0.0,,,,,,,,,,,,,
6,30,2,2,2,1,0,3,3,,,,,,,,,,,,,,66.67,51.67,70.0,-10,63.34,1,,,,,,,,,,,,,,2.0,2.0,3.0,1.0,3.0,1.0,3.0,2.0,2.0,2.0,3.0,3.0,2.0,,,,,,,,,,,,,
4,10,1,2,2,3,3,2,1,,,,,,,,,,,,,,38.33,78.33,58.33,-15,57.33,0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,2.0,3.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,0.0,0.0
1,30,1,1,0,0,0,0,0,,,,,,,,,,,,,,33.33,0.0,13.33,-90,16.33,0,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,,,,,,,,,,,,,
6,10,1,1,2,2,2,3,3,,,,,,,,,,,,,,33.33,76.67,68.33,0,58.58,0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,3.0,3.0,3.0,3.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0
5,30,2,2,3,2,2,3,2,,,,,,,,,,,,,,66.67,78.33,71.67,0,71.92,1,,,,,,,,,,,,,,2.0,3.0,1.0,1.0,3.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,,
7,40,1,1,3,2,3,3,3,3.0,3.0,3.0,3.0,2.0,2.0,3.0,2.0,2.0,3.0,1.0,1.0,2.0,33.33,91.67,68.33,0,63.08,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,20,2,3,2,3,3,1,1,,,,,,,,,,,,,,75.0,73.33,71.67,-10,73.33,1,2.0,0.0,1.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
4,40,2,2,1,2,2,0,0,2.0,2.0,3.0,2.0,2.0,0.0,2.0,2.0,1.0,0.0,0.0,2.0,2.0,66.67,40.0,48.33,-50,52.25,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,20,2,2,1,2,3,0,0,,,,,,,,,,,,,,66.67,48.33,68.33,-40,61.75,0,2.0,0.0,3.0,2.0,2.0,2.0,3.0,3.0,2.0,1.0,0.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1,30,1,0,2,1,0,3,3,,,,,,,,,,,,,,25.0,51.67,58.33,-35,44.67,0,,,,,,,,,,,,,,0.0,2.0,0.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,3.0,3.0,1.0,,,,,,,,,,,,,
1,30,0,0,0,0,0,0,1,,,,,,,,,,,,,,0.0,5.0,8.33,-150,4.42,0,,,,,,,,,,,,,,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,
7,10,2,3,3,2,2,3,3,,,,,,,,,,,,,,80.0,83.33,88.33,0,83.91,2,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,2.0,3.0,3.0,2.0,1.0,2.0,3.0,3.0,2.0,3.0,2.0,3.0
6,30,2,2,3,0,0,3,2,,,,,,,,,,,,,,66.67,45.0,53.33,-20,55.5,1,,,,,,,,,,,,,,3.0,2.0,3.0,0.0,3.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,,,,,,,,,,,,,
4,20,2,1,1,2,2,1,0,,,,,,,,,,,,,,58.33,45.0,60.0,-30,54.92,0,2.0,3.0,1.0,0.0,3.0,3.0,3.0,3.0,1.0,0.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2,40,1,1,1,1,1,2,3,0.0,0.0,1.0,2.0,0.0,0.0,2.0,1.0,1.0,0.0,2.0,1.0,0.0,33.33,48.33,36.67,0,39.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,40,0,0,2,3,3,3,3,2.0,0.0,1.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,0.0,0.0,2.0,0.0,93.33,65.0,-75,50.75,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,20,3,3,3,0,0,2,2,,,,,,,,,,,,,,86.67,40.0,48.33,-20,59.25,0,2.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,3.0,3.0,3.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
3,20,2,1,1,3,3,0,1,,,,,,,,,,,,,,58.33,61.67,41.67,-20,53.5,0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
4,40,3,3,2,2,3,3,3,2.0,1.0,1.0,3.0,1.0,3.0,2.0,1.0,0.0,1.0,2.0,3.0,2.0,100.0,85.0,51.67,0,78.58,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,10,0,0,1,0,0,1,1,,,,,,,,,,,,,,0.0,16.67,25.0,-115,13.75,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
7,20,3,3,3,2,3,3,3,,,,,,,,,,,,,,86.67,91.67,70.0,0,82.34,2,1.0,3.0,2.0,3.0,3.0,2.0,2.0,2.0,3.0,2.0,3.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
5,40,3,3,0,3,2,0,0,3.0,1.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,0.0,1.0,2.0,2.0,86.67,41.67,56.67,-50,62.67,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,20,2,2,1,2,2,2,3,,,,,,,,,,,,,,66.67,65.0,18.33,-25,49.25,0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
5,10,1,2,3,3,3,2,3,,,,,,,,,,,,,,46.67,95.0,61.67,0,66.42,1,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,1.0,3.0,1.0,1.0,1.0,3.0,2.0,2.0,2.0,1.0,1.0
2,30,1,0,2,2,1,2,1,,,,,,,,,,,,,,38.33,53.33,53.33,-25,48.08,0,,,,,,,,,,,,,,1.0,1.0,0.0,1.0,2.0,1.0,0.0,2.0,2.0,3.0,1.0,1.0,2.0,,,,,,,,,,,,,
4,30,2,2,3,1,1,2,2,,,,,,,,,,,,,,66.67,56.67,73.33,0,66.0,1,,,,,,,,,,,,,,0.0,1.0,1.0,2.0,2.0,0.0,3.0,3.0,3.0,2.0,2.0,3.0,2.0,,,,,,,,,,,,,
8,10,3,3,3,2,1,3,2,,,,,,,,,,,,,,100.0,70.0,95.0,0,89.25,2,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,2.0,2.0,3.0,3.0,1.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0
7,20,2,3,2,3,2,2,2,,,,,,,,,,,,,,75.0,75.0,78.33,0,76.17,1,1.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,1.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1,20,2,2,1,1,1,1,0,,,,,,,,,,,,,,66.67,28.33,48.33,-30,48.75,0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,3.0,0.0,0.0,0.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
6,30,2,3,3,3,2,3,2,,,,,,,,,,,,,,88.33,86.67,83.33,0,86.08,2,,,,,,,,,,,,,,2.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,3.0,,,,,,,,,,,,,
7,30,3,3,1,3,2,0,0,,,,,,,,,,,,,,100.0,48.33,51.67,-50,67.58,1,,,,,,,,,,,,,,2.0,3.0,3.0,2.0,1.0,1.0,2.0,2.0,2.0,3.0,0.0,0.0,3.0,,,,,,,,,,,,,
5,10,1,1,3,2,3,2,1,,,,,,,,,,,,,,25.0,76.67,48.33,-15,48.67,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,3.0,1.0,1.0,1.0,2.0,3.0,1.0,2.0,2.0,0.0,0.0
6,20,1,0,3,3,3,3,2,,,,,,,,,,,,,,25.0,95.0,83.33,-25,66.42,1,2.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
3,20,2,2,1,0,0,1,0,,,,,,,,,,,,,,66.67,11.67,31.67,-70,37.92,0,0.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
0,20,0,0,0,0,0,1,1,,,,,,,,,,,,,,0.0,10.0,3.33,-135,4.17,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
5,40,3,3,0,2,2,0,0,2.0,2.0,1.0,2.0,1.0,1.0,3.0,2.0,1.0,1.0,3.0,3.0,2.0,100.0,33.33,73.33,-50,70.66,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,40,1,1,0,1,1,0,0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,33.33,16.67,13.33,-90,21.33,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,10,2,2,2,0,0,2,3,,,,,,,,,,,,,,71.67,38.33,61.67,-20,58.17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,0.0,3.0,3.0,3.0,1.0,3.0,2.0,2.0
9,20,3,2,3,3,3,3,3,,,,,,,,,,,,,,91.67,100.0,83.33,0,91.25,2,3.0,3.0,2.0,3.0,1.0,3.0,3.0,2.0,3.0,2.0,2.0,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
6,10,3,2,1,3,2,2,2,,,,,,,,,,,,,,86.67,68.33,85.0,0,80.58,2,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,2.0,1.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,0.0,3.0,3.0
7,40,3,3,3,3,3,3,3,3.0,2.0,2.0,3.0,2.0,3.0,2.0,3.0,3.0,3.0,1.0,3.0,2.0,100.0,100.0,83.33,0,94.17,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,40,1,0,1,1,1,0,0,0.0,3.0,3.0,2.0,2.0,2.0,1.0,2.0,3.0,1.0,2.0,1.0,0.0,25.0,23.33,50.0,-65,33.25,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,10,0,1,1,0,1,2,2,,,,,,,,,,,,,,13.33,35.0,28.33,-65,25.08,0,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,2.0,0.0,3.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0
4,40,0,0,2,1,2,3,2,3.0,3.0,2.0,1.0,2.0,2.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,13.33,63.33,23.33,-85,31.83,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,20,2,3,2,1,1,3,3,,,,,,,,,,,,,,75.0,60.0,28.33,-30,54.17,0,2.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
4,30,3,3,2,2,2,1,0,,,,,,,,,,,,,,100.0,51.67,55.0,-20,69.75,1,,,,,,,,,,,,,,1.0,0.0,3.0,0.0,2.0,3.0,1.0,2.0,2.0,1.0,1.0,1.0,3.0,,,,,,,,,,,,,
6,30,2,1,3,2,3,3,3,,,,,,,,,,,,,,58.33,91.67,86.67,0,78.25,2,,,,,,,,,,,,,,3.0,2.0,2.0,3.0,3.0,3.0,2.0,3.0,3.0,2.0,3.0,2.0,2.0,,,,,,,,,,,,,
6,30,3,3,3,2,2,3,3,,,,,,,,,,,,,,100.0,83.33,91.67,0,92.08,2,,,,,,,,,,,,,,2.0,1.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,,,,,,,,,,,,,
5,10,3,3,2,1,0,1,1,,,,,,,,,,,,,,100.0,31.67,96.67,-10,78.34,2,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,2.0,1.0,3.0,3.0,2.0,3.0,3.0,3.0,1.0,3.0,3.0
7,20,3,2,3,3,3,3,3,,,,,,,,,,,,,,91.67,100.0,83.33,0,91.25,2,2.0,2.0,3.0,2.0,3.0,3.0,2.0,2.0,3.0,3.0,2.0,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
0,40,2,2,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,1.0,80.0,8.33,30.0,-85,41.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,40,3,3,2,3,3,2,1,0.0,3.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,2.0,0.0,3.0,3.0,100.0,78.33,86.67,-10,88.83,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,30,1,1,3,3,3,3,3,,,,,,,,,,,,,,20.0,100.0,70.0,-15,61.5,1,,,,,,,,,,,,,,1.0,3.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,0.0,,,,,,,,,,,,,
0,10,0,0,0,1,0,0,0,,,,,,,,,,,,,,0.0,8.33,13.33,-165,7.16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
5,30,3,3,2,2,2,2,2,,,,,,,,,,,,,,100.0,66.67,86.67,0,85.34,2,,,,,,,,,,,,,,0.0,2.0,2.0,1.0,2.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,,,,,,,,,,,,,
4,40,2,3,3,1,0,2,3,3.0,3.0,2.0,1.0,3.0,1.0,0.0,0.0,0.0,3.0,1.0,3.0,0.0,88.33,53.33,28.33,-40,56.83,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,20,0,1,0,1,0,0,1,,,,,,,,,,,,,,8.33,13.33,15.0,-105,12.16,0,0.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
0,20,1,2,0,0,0,0,0,,,,,,,,,,,,,,41.67,0.0,6.67,-120,16.92,0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2,10,3,2,1,0,1,1,1,,,,,,,,,,,,,,78.33,25.0,65.0,-20,57.67,0,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,2.0,1.0,3.0,2.0,2.0,0.0,1.0,2.0,0.0,2.0,2.0,2.0
0,10,0,0,1,0,0,1,1,,,,,,,,,,,,,,0.0,16.67,15.0,-125,10.25,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
4,20,3,3,3,1,0,3,2,,,,,,,,,,,,,,100.0,53.33,40.0,-50,65.0,0,3.0,2.0,3.0,2.0,3.0,0.0,0.0,1.0,3.0,2.0,2.0,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
0,30,0,0,0,1,1,0,0,,,,,,,,,,,,,,0.0,16.67,0.0,-150,5.0,0,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
4,30,2,3,2,2,1,1,2,,,,,,,,,,,,,,88.33,53.33,48.33,0,63.83,1,,,,,,,,,,,,,,1.0,3.0,0.0,2.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,0.0,3.0,,,,,,,,,,,,,
6,10,3,3,3,0,0,3,3,,,,,,,,,,,,,,100.0,50.0,96.67,-20,83.83,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,1.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
7,30,2,2,3,2,3,3,2,,,,,,,,,,,,,,66.67,86.67,88.33,0,80.25,2,,,,,,,,,,,,,,2.0,1.0,2.0,3.0,2.0,1.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,,,,,,,,,,,,,
0,30,0,0,2,0,0,3,3,,,,,,,,,,,,,,0.0,43.33,60.0,-90,34.0,0,,,,,,,,,,,,,,0.0,2.0,0.0,1.0,1.0,0.0,0.0,3.0,3.0,2.0,3.0,2.0,0.0,,,,,,,,,,,,,
1,20,2,3,0,1,1,0,0,,,,,,,,,,,,,,75.0,16.67,21.67,-70,38.84,0,3.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
0,10,0,1,1,0,0,0,0,,,,,,,,,,,,,,16.67,6.67,43.33,-115,23.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,2.0,0.0,1.0,3.0,3.0,1.0,0.0,1.0,1.0,1.0,2.0
2,10,0,0,0,2,3,0,0,,,,,,,,,,,,,,5.0,41.67,25.0,-120,23.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,3.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0
